video_url,transcript_summary,misinfo_label,misinfo_reason,treatment_mentioned,is_aad_approved
https://www.tiktok.com/@diaryoftroubledskin/video/7174533260888886571,I don't see a skincare or acne video transcript in your message. What you've shared appears to be song lyrics. Could you please provide the actual TikTok transcript you'd like me to summarize?,not_acne_content,Transcript summary failed — insufficient content,none,na
https://www.tiktok.com/@miachalliner/video/7509987874545143062,"I don't have a TikTok video transcript to summarize. You've written ""Gama mutismo,"" which appears to be unrelated text (it translates roughly to ""gamma mutism"" in Spanish/Portuguese).

Could you please provide the actual skincare/acne video transcript you'd like me to summarize?",not_acne_content,Transcript summary failed — insufficient content,none,na
https://www.tiktok.com/@aamnaadel/video/7341478755791080736,"I can't summarize skincare advice from this transcript because it doesn't contain any skincare or acne-related content. The text appears to be lyrics or dialogue about not wanting to go to school and thinking about someone, which is unrelated to a skincare video.",partial,Discusses acne but no specific verifiable treatment claim found,none,na
https://www.tiktok.com/@aamnaadel/video/7182283769318100229,"I don't have a complete transcript to summarize. The text you provided (""one two three let's switch this up"") appears to be just an opening line or intro phrase, not the full content of a skincare/acne video. 

Could you please share the complete transcript? That way I can accurately summarize the main advice or claim about acne/skincare.",not_acne_content,Transcript summary failed — insufficient content,none,na
https://www.tiktok.com/@drspf/video/7374104569875303723,"I can't summarize skincare advice from this transcript because it appears to be song lyrics rather than actual skincare or acne advice. There's no skincare content to extract from these lines.

If you have the actual TikTok skincare transcript, please share it and I'd be happy to summarize it for you!",not_acne_content,Video not related to acne treatment,none,na
https://www.tiktok.com/@dermguru/video/7361170755129838894,"# Summary

The video recommends the ""sandwich method"" for skincare: apply moisturizer first, then use a pea-sized amount of petroleum jelly tapped evenly across the face (with extra focus on the nose, lips, and eyes), and finish with another layer of moisturizer to lock in hydration.",partial,Discusses acne but no specific verifiable treatment claim found,none,na
https://www.tiktok.com/@drspf/video/7598358298823265566,"# Summary

A dermatologist shares tips for using tretinoin (a retinoid) to minimize dryness and flakiness while maximizing anti-aging results, recommending a pea-sized amount, the ""sandwich method"" (moisturizer-retinoid-moisturizer), and a gradual introduction schedule starting at twice weekly and working up to nightly use over several months.",no,Recommends AAD-approved treatment only,tretinoin,yes
https://www.tiktok.com/@dr.tomassian/video/7287707778586529067,"# Summary

The video explains why tretinoin may not work for some people, highlighting three key reasons: insufficient treatment duration (it takes 12 weeks to show results and can initially worsen acne), acne severity being too severe for topical treatment (tretinoin works best for mild-to-moderate acne, not cystic or severe acne), and a third reason that appears to be cut off in the transcript.",no,Recommends AAD-approved treatment only,tretinoin,yes
https://www.tiktok.com/@addie.beckman/video/7600569170190732558,"# Summary

A dermatologist shares key tretinoin usage tips, emphasizing the importance of starting with small amounts on dry skin 2-3 times weekly and gradually increasing to daily use, while clarifying common myths like the false need to stop tretinoin before cosmetic procedures like Botox or lasers. The main message is that consistency matters more than the specific retinoid product chosen, and that tretinoin is safe and effective for all skin types.",no,Recommends AAD-approved treatment only,tretinoin,yes
https://www.tiktok.com/@charinecheungg/video/7627065484256496904,"# Summary

The video provides essential guidelines for using tretinoin (Tret) safely and effectively, emphasizing the importance of starting slow with low concentrations, avoiding mixing it with other active ingredients, and always using sunscreen and moisturizer to minimize irritation while maximizing results.",no,Recommends AAD-approved treatment only,"tretinoin, sunscreen",yes
https://www.tiktok.com/@drcharlesmd1/video/7195316613099375915,"# Summary

A dermatologist recommends starting tretinoin slowly—twice weekly with a pea-sized amount—while using a hydrating cleanser and thick moisturizer applied before and after to minimize irritation, gradually building up frequency every two weeks until reaching nightly use. Despite initial irritation (""the tretinoin uglies""), tretinoin delivers excellent long-term skin results if you persevere.",no,Recommends AAD-approved treatment only,tretinoin,yes
https://www.tiktok.com/@alirodmd/video/7595990787951758623,"# Summary

The creator documents their one-month tretinoin update, showing significant skin texture improvement over nearly three years of retinoid use, starting with retinaldehyde (a stronger form than retinol) before eventually progressing to tretinoin, while emphasizing the importance of proper moisturization to manage irritation during the adjustment period.",no,Recommends AAD-approved treatment only,"tretinoin, retinol",yes
https://www.tiktok.com/@abbeyyung/video/7131093396663307566,"# Summary

The video explains that tretinoin flaking is normal but can be minimized by starting at low concentrations (1-2x weekly), using only a pea-sized amount, applying it at night, and using the ""sandwich method"" (moisturizer-tretinoin-moisturizer) or mixing it with moisturizer if you have sensitive skin—then gradually increasing frequency as your skin adapts.",no,Recommends AAD-approved treatment only,tretinoin,yes
https://www.tiktok.com/@philsmypharmacist/video/7214689916473609514,"# Summary

After using tretinoin for four years with great results, the creator recommends starting slowly with a gentle routine that includes moisturizer buffering, avoiding exfoliants, using protective occlusion on sensitive areas, and gradually increasing frequency from 1-2 times weekly to minimize irritation for beginners.",no,Recommends AAD-approved treatment only,tretinoin,yes
